month,bnf_name,bnf_code,actual_cost,body,scalp
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,5.27195,498,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,45.49194,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,11.63281,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,12.267140000000001,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,18.69617,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.11262,28,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.34627,81,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,15.44444,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,28.642930000000003,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,19.87187,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,34.3855,29,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,25.1779,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,18.38363,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.38457,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,4.67482,135,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,5.26267,3,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,31.309910000000002,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,8.72459,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,30.3476,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,17.5019,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,29.317580000000003,20,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,34.199490000000004,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.634,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,11.679290000000002,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,22.56052,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,33.41384,21,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,27.83248,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,12.5271,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.29186,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,24.856090000000002,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,31.48292,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,63.90349,21,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,35.7094,19,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,22.82345,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,1.74492,60,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,43.298610000000004,21,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.34737,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,85.78988,48,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,7.88933,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,7.06647,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,29.61459,20,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,10.53151,116,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,17.61037,52,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,52.075919999999996,26,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.63821,15,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,38.94871,28,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,38.00497,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,15.744570000000003,4,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,85.38803,62,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,46.21923,23,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,13.152000000000001,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,13.17368,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,19.008680000000002,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,38.3299,20,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.958820000000003,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,35.7838,25,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,11.391570000000002,4,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,6.15682,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,10.209700000000002,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.08781,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,18.408430000000003,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,27.26943,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.299780000000002,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,48.23948,22,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,18.42396,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,10.56871,72,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,11.42876,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,11.394689999999999,15,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,97.86182,41,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,97.06981999999999,43,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.82986,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,5.27196,38,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,18.32787,2,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,24.00532,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,45.33438,22,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,27.782870000000003,26,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.6556,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,6.40734,3,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,20.21536,24,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.03686,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,18.74576,11,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,12.30123,30,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,16.97605,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,10.4819,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,20.18127,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,25.47491,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,83.33935,39,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,45.19232,33,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,111.83044000000001,41,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,36.56947,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,33.65508,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,54.33741,22,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.32906,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,39.21164,20,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.10814,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.370980000000003,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.08638,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,31.86056,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,24.5622,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,30.053649999999998,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.12046,26,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,31.45196,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,38.02665,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,34.143730000000005,11,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,9.61257,2,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,30.74687,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,39.64505,31,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,19.02108,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,11.50317,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,36.26005,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,8.79899,174,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,9.07432,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,10.222100000000001,65,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,15.153670000000002,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,44.73724,21,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,22.85753,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,79.62326,23,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,27.173340000000003,11,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,9.96229,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,15.172249999999998,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,15.73217,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.980599999999999,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,42.713879999999996,21,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,19.29641,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.9386,11,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.32257,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.170060000000003,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,49.14289,23,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,18.699270000000002,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,9.659040000000001,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,13.223279999999999,22,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.04615,21,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,29.06342,1,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.97268,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,16.92957,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,19.33049,22,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.242,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,8.16465,2,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,6.94262,3,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,20.165750000000003,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,45.09624,26,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.63509,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,20.17816,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.078539999999997,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,118.83231,63,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,83.82851000000001,53,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.01627,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,24.89017,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,16.641840000000002,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,27.782880000000002,39,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,15.79418,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,22.24799,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,29.076340000000002,23,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,15.84066,77,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,9.33724,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,22.789369999999998,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.59198,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,47.13817,26,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.201700000000002,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,32.47938,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.96028,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,34.39738,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.55453,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,13.18608,144,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,27.22293,15,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,25.65416,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,7.304600000000001,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,17.22664,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,59.12687,31,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,45.72746,29,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.69709,19,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,12.85187,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,31.644109999999998,25,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,10.2221,4,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.71759,39,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.596790000000002,20,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,20.46588,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,7.60472,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,25.128300000000003,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.05854,72,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,65.20311,30,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,13.724340000000002,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,6.10722,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,25.66967,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,46.649,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,19.3181,43,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,12.517669999999999,2,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,10.49431,20,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.906200000000002,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,18.111420000000003,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.37553,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.980510000000002,22,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,43.55225,19,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,27.47347,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,12.851880000000001,20,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.095660000000002,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,35.11227,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,79.911,23,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,6.695060000000001,2,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,29.21527,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,25.45322,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.341459999999998,20,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,16.917160000000003,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,22.2108,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,25.450110000000002,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,8.7494,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,32.816700000000004,20,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,17.28856,11,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,22.80793,30,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,29.78143,11,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,12.26403,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,9.337240000000001,48,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,8.18946,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.94341,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,29.00194,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,28.40481,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.02134,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,31.84817,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,11.62969,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,12.25163,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.6959,24,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,52.335730000000005,23,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,7.2674,4,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,70.68839,27,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,27.17022,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,11.991810000000001,30,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,9.09911,21,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,27.25702,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,56.936130000000006,19,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,20.719520000000003,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,20.36051,2,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,58.81434,29,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,6.99207,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,24.31783,15,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,13.13649,15,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,13.08703,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,25.428420000000003,11,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,19.3553,52,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,40.108900000000006,22,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,10.868829999999999,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,27.45795,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.43298,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,15.85306,60,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,15.50646,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.48258,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,18.674480000000003,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.621590000000001,28,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,43.31413,23,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,14.07094,63,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,8.15226,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,7.93893,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,28.079880000000003,39,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,13.15513,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,29.60219,19,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,10.51911,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,46.70788,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.65087,11,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,27.68992,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,28.0954,15,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,67.13968,23,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.325680000000002,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,2.61738,28,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,38.36398,22,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,8.13986,2,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.17005,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,7.90174,68,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,31.034580000000002,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,41.83213,42,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,12.60135,48,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,11.38541,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,29.614600000000003,20,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,19.3305,22,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,48.622769999999996,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,26.248170000000002,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,36.79519,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,43.8307,19,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,12.32603,27,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,130.13706000000002,60,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,46.683080000000004,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,18.43636,20,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,25.69136,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,13.139600000000002,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,7.34179,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,10.522229999999999,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,20.09759,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,33.91489,15,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,19.23753,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,36.84479,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.695909999999998,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,33.98928,21,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,25.72543,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,89.93883999999998,54,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,7.07887,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,24.31784,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,4.66242,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,13.736740000000001,6,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,30.056760000000004,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,65.83431999999999,33,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,21.01654,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,11.7165,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,17.535980000000002,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,29.775199999999998,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,34.92374,26,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,5.52248,3,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,152.84327,85,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,15.791060000000002,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,70.0081,41,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,28.30873,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,84.29497,24,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,18.45803,14,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,10.5563,9,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,16.11599,40,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,30.44986,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,31.50772,18,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,64.92779,31,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,16.67592,24,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,23.17912,8,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,86.64014,26,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,13.436610000000002,5,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,16.95124,7,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,31.597630000000002,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,8.72771,3,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,32.8043,19,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,29.57739,17,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,28.69253,16,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,8.761790000000001,48,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,9.64665,12,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,11.08215,13,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,29.264870000000002,30,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,45.35917,24,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,27.53236,32,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,18.49523,28,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,19.02109,10,0
2019-01-01,Hydrocort_Oint 1%,1304000V0AABCBC,35.70941,19,0
