month,pct,items,total_list_size,measure
2016-12-01,02P,2126,257018,8.271794193402796
2016-12-01,06M,1004,237472,4.227866864304002
2016-12-01,99G,534,185948,2.871770602534042
2016-12-01,01K,279,347686,0.8024481860069143
2016-12-01,00L,64,322944,0.19817677368212447
2016-12-01,05A,2183,496402,4.397645456706459
2016-12-01,99E,730,275453,2.6501798854977077
2016-12-01,05W,1577,287146,5.491979689774539
2016-12-01,00M,1395,293603,4.7513138489729325
2016-12-01,03W,979,323575,3.025573669164799
2016-12-01,05X,792,181520,4.363155575143235
2016-12-01,10Q,1008,717856,1.4041813399901932
2016-12-01,10X,982,275894,3.5593380066257323
2016-12-01,01G,879,263906,3.330731396785218
2016-12-01,04N,185,124707,1.4834772707225736
2016-12-01,06F,1130,468095,2.414039885066066
2016-12-01,05Q,926,217356,4.260291871399915
2016-12-01,08N,816,305972,2.6669106977109016
2016-12-01,08M,1843,381187,4.83489730762067
2016-12-01,03R,301,366060,0.8222695732939953
2016-12-01,02W,190,142084,1.337237127333127
2016-12-01,06H,2929,937196,3.125280090824117
2016-12-01,06L,1183,401932,2.943283938576675
2016-12-01,15C,4550,981577,4.635397936178212
2016-12-01,09L,401,180482,2.2218282155561218
2016-12-01,02F,1135,260274,4.360789014653787
2016-12-01,00Y,234,250193,0.9352779654107027
2016-12-01,08G,1082,303303,3.567389706003568
2016-12-01,08J,848,202643,4.184699200071061
2016-12-01,09D,1362,311413,4.373613176071648
2016-12-01,04D,1215,234647,5.1779907691127525
2016-12-01,08E,1021,260151,3.9246437645828762
2016-12-01,99M,667,225171,2.962193177629446
2016-12-01,00R,612,171988,3.5583877944972904
2016-12-01,01H,173,322815,0.5359106609048525
2016-12-01,00P,607,284028,2.137113242356387
2016-12-01,02Y,1234,301737,4.089654235310883
2016-12-01,06D,336,114827,2.9261410643838124
2016-12-01,05T,983,304099,3.2324999424529515
2016-12-01,04H,400,132433,3.020395218714369
2016-12-01,11N,2561,563362,4.545922515185617
2016-12-01,01D,1046,228854,4.570599596249138
2016-12-01,05V,543,147259,3.6873807373403324
2016-12-01,08D,1080,307961,3.506937566769818
2016-12-01,07M,951,408443,2.3283542624062594
2016-12-01,08V,1371,302996,4.52481220874203
2016-12-01,11A,1293,554310,2.3326297559127567
2016-12-01,12F,1393,334548,4.163827014359673
2016-12-01,05H,744,187896,3.95963724613616
2016-12-01,07N,741,235740,3.1432934588953936
2016-12-01,01W,381,308001,1.2370089707500949
2016-12-01,07X,944,327989,2.8781453036534765
2016-12-01,08F,887,272542,3.254544253729701
2016-12-01,08A,793,285751,2.775143394073861
2016-12-01,11E,1000,198584,5.035652419127422
2016-12-01,01T,1171,154618,7.573503731777672
2016-12-01,05J,361,175494,2.0570503834888942
2016-12-01,04Y,396,132006,2.9998636425617016
2016-12-01,09F,390,193647,2.013973880307983
2016-12-01,03K,509,172256,2.9549043284413896
2016-12-01,02X,1465,315564,4.642481398385113
2016-12-01,06V,428,172056,2.4875621890547266
2016-12-01,09J,824,262314,3.1412734356534533
2016-12-01,01C,924,206888,4.466184602296893
2016-12-01,03Q,242,350041,0.691347584997186
2016-12-01,07H,912,306338,2.977103722032526
2016-12-01,08X,2162,388232,5.56883512951019
2016-12-01,03E,162,161342,1.004078293314822
2016-12-01,04M,178,104924,1.6964660134954823
2016-12-01,06P,666,229450,2.902593157550665
2016-12-01,04V,1325,380937,3.4782654349669366
2016-12-01,10J,578,223201,2.589594132642774
2016-12-01,03L,956,260127,3.675127918286068
2016-12-01,07R,778,266916,2.9147746856689
2016-12-01,08C,1645,207558,7.925495524142649
2016-12-01,08L,1033,318460,3.2437354769829807
2016-12-01,15N,4663,1197685,3.893344243269306
2016-12-01,15F,1001,857583,1.1672339586955434
2016-12-01,07J,607,173223,3.5041536054680966
2016-12-01,15A,1257,528810,2.377035230044817
2016-12-01,00D,1400,290161,4.824907551324954
2016-12-01,03D,167,143552,1.1633415069103878
2016-12-01,15E,5543,1285130,4.313182323967224
2016-12-01,12D,1086,227132,4.781360618494971
2016-12-01,02A,453,238840,1.896667224920449
2016-12-01,13T,195,513335,0.3798688965295567
2016-12-01,02Q,376,115058,3.267917050531037
2016-12-01,08Q,1995,317609,6.281308149328263
2016-12-01,99H,685,304251,2.2514305622660236
2016-12-01,14Y,931,549458,1.6943970239763548
2016-12-01,99D,529,164652,3.2128367708864753
2016-12-01,99K,511,168956,3.0244560714032054
2016-12-01,02R,182,322745,0.5639126864862354
2016-12-01,99F,420,184078,2.2816414780690795
2016-12-01,04G,2416,667411,3.619958316539584
2016-12-01,09P,628,187199,3.3547187752071324
2016-12-01,15M,2552,1038638,2.457063962612575
2016-12-01,07V,1437,403100,3.5648722401389237
2016-12-01,10D,180,110900,1.6230838593327324
2016-12-01,03M,200,118927,1.6817039023939053
2016-12-01,06K,1671,589511,2.8345527055474786
2016-12-01,99J,1217,481447,2.527796413727783
2016-12-01,00K,868,295248,2.9399013710507775
2016-12-01,00C,327,107513,3.04149265670198
2016-12-01,06W,913,230269,3.964927975541649
2016-12-01,05L,2886,553050,5.218334689449417
2016-12-01,09C,260,129746,2.0039153422841554
2016-12-01,10R,1344,222611,6.037437503088347
2016-12-01,10E,612,144319,4.240605880029657
2016-12-01,01V,865,123709,6.992215602745153
2016-12-01,99C,131,217366,0.6026701508055539
2016-12-01,07G,446,172272,2.5889291353208876
2016-12-01,99N,1296,479666,2.7018800582071694
2016-12-01,01E,669,204270,3.275077103833162
2016-12-01,04E,1096,190769,5.745168240122871
2016-12-01,07K,835,246895,3.3820044958383124
2016-12-01,09N,558,221948,2.514102402364518
2016-12-01,05D,473,139259,3.3965488765537595
2016-12-01,05N,896,305550,2.93241695303551
2016-12-01,08K,2221,392477,5.6589303322232904
2016-12-01,10V,548,212932,2.5735915691394435
2016-12-01,04F,641,286385,2.2382457181765805
2016-12-01,07W,2157,424791,5.0777911961411615
2016-12-01,02T,965,218898,4.408445942859231
2016-12-01,05Y,1567,280178,5.5928731020993805
2016-12-01,00T,260,303689,0.856139010632588
2016-12-01,05C,1457,316479,4.603780977568812
2016-12-01,15D,1129,449307,2.5127585370359244
2016-12-01,02D,548,104298,5.254175535484861
2016-12-01,01F,460,130229,3.5322393629683093
2016-12-01,01J,1359,162766,8.349409581853703
2016-12-01,07P,2005,364648,5.498453302911302
2016-12-01,11X,1550,565442,2.7412183742983363
2016-12-01,10C,206,95857,2.149034499306258
2016-12-01,02H,709,324444,2.1852769661328297
2016-12-01,00X,385,180333,2.134939251274032
2016-12-01,06T,1329,343122,3.873257908265864
2016-12-01,03T,1262,246527,5.119114741995805
2016-12-01,04Q,435,132719,3.2776015491376516
2016-12-01,09G,1574,507527,3.1013128365584484
2016-12-01,07Q,715,343082,2.084049877288811
2016-12-01,01R,684,181404,3.770589402659258
2016-12-01,14L,1040,611903,1.6996157887769796
2016-12-01,04L,212,139658,1.5179939566655685
2016-12-01,07T,901,305029,2.953817505876491
2016-12-01,07Y,1428,303277,4.7085667558041
2016-12-01,05F,402,185266,2.1698530761175823
2016-12-01,06Q,1053,385617,2.730688740382297
2016-12-01,02N,138,158457,0.8708987296238097
2016-12-01,06Y,389,222972,1.7446136734657267
2016-12-01,09Y,1013,367856,2.7537949632464875
2016-12-01,99A,4677,514824,9.0846580578994
2016-12-01,03J,1301,191083,6.808559631155047
2016-12-01,04K,898,364445,2.4640206341148874
2016-12-01,04C,2087,395141,5.281658952120889
2016-12-01,05G,629,216081,2.9109454324998496
2016-12-01,08W,721,303589,2.3749213574931898
2016-12-01,09E,621,220307,2.8187937741424465
2017-01-01,03R,262,368260,0.7114538641177429
2017-01-01,09G,1519,509449,2.9816527267695103
2017-01-01,07V,1351,405559,3.331204584289832
2017-01-01,05J,344,176311,1.951097776088843
2017-01-01,08E,1011,261917,3.8600014508412968
2017-01-01,06V,387,172491,2.2435953180165913
2017-01-01,04C,1958,399384,4.902549926887409
2017-01-01,08V,1422,309643,4.592385424504996
2017-01-01,00V,219,202045,1.0839169491944864
2017-01-01,01D,1085,230092,4.715505102306904
2017-01-01,02H,676,325147,2.079059625338693
2017-01-01,05W,1536,288462,5.324791480333633
2017-01-01,07Q,636,344886,1.844087611558602
2017-01-01,09E,567,224342,2.5273912151982243
2017-01-01,06P,592,230360,2.5698906060079874
2017-01-01,05F,395,185775,2.126227963934867
2017-01-01,01T,1081,154779,6.984151596792847
2017-01-01,15E,5448,1296316,4.2026789764224155
2017-01-01,99G,477,186689,2.555051449201614
2017-01-01,07L,899,220062,4.08521234924703
2017-01-01,08K,2106,398743,5.281597419892011
2017-01-01,10Q,987,727539,1.3566283044620289
2017-01-01,08D,1025,312744,3.277440974087433
2017-01-01,10V,586,213450,2.745373623799485
2017-01-01,10E,578,144328,4.004766919793803
2017-01-01,01K,272,349833,0.7775138423190494
2017-01-01,02P,2152,257418,8.359943749077376
2017-01-01,04Y,374,132019,2.8329255637446122
2017-01-01,06T,1224,346715,3.5302770286835017
2017-01-01,08Q,1955,321332,6.084050141286893
2017-01-01,10R,1172,227288,5.156453486325719
2017-01-01,04M,133,104998,1.266690794110364
2017-01-01,03K,549,172557,3.181557398424869
2017-01-01,01C,930,207218,4.488027101892692
2017-01-01,00L,53,323238,0.16396587034940202
2017-01-01,05G,588,217407,2.7046047275386718
2017-01-01,08F,867,274197,3.161960196501056
2017-01-01,15C,4381,988992,4.4297628292240985
2017-01-01,10D,201,111535,1.802124893531178
2017-01-01,06M,1015,238040,4.263989245504956
2017-01-01,07G,429,173375,2.474405191059841
2017-01-01,08G,1017,306654,3.316441331272378
2017-01-01,15N,4150,1208233,3.434767962801876
2017-01-01,09H,276,130880,2.1088019559902196
2017-01-01,05L,2935,560424,5.237106191026793
2017-01-01,07Y,1398,306710,4.558051579668091
2017-01-01,06D,259,115212,2.2480297191264795
2017-01-01,05Q,864,217450,3.973327201655553
2017-01-01,07M,998,413623,2.412825205561586
2017-01-01,09J,844,263810,3.1992722034797776
2017-01-01,14L,958,624967,1.5328809361134268
2017-01-01,09N,601,224670,2.675034495037165
2017-01-01,11A,1228,556774,2.205562759755305
2017-01-01,01Y,1506,245804,6.126832761061659
2017-01-01,02D,548,104967,5.2206884068326245
2017-01-01,03Q,198,351348,0.5635438368796749
2017-01-01,07P,1849,367920,5.025549032398348
2017-01-01,08X,1965,392057,5.012026312500478
2017-01-01,01E,645,205861,3.133182098600511
2017-01-01,07N,701,237751,2.948462887642954
2017-01-01,09X,360,237458,1.5160575764977386
2017-01-01,02Q,375,115648,3.242598229109021
2017-01-01,12F,1332,335116,3.974743074040034
2017-01-01,00D,1207,290764,4.151132877522665
2017-01-01,13T,197,520441,0.3785251354140047
2017-01-01,02Y,1108,301587,3.673898410740516
2017-01-01,05T,911,306342,2.973800523597809
2017-01-01,04E,1075,191576,5.6113500647262695
2017-01-01,06Y,369,224488,1.6437404226506536
2017-01-01,10A,603,203831,2.958333128915621
2017-01-01,10C,201,96083,2.0919413423810664
2017-01-01,03T,1213,246850,4.913915333198299
2017-01-01,04V,1230,384945,3.195261660756733
2017-01-01,08M,1807,388116,4.655824547300291
2017-01-01,15D,1166,452766,2.5752817128494625
2017-01-01,99M,572,225906,2.5320265951324887
2017-01-01,08Y,1145,242462,4.722389487837268
2017-01-01,01H,159,323008,0.4922478700217952
2017-01-01,03E,160,161885,0.9883559316798962
2017-01-01,07K,755,248162,3.0423674857552725
2017-01-01,03W,939,324079,2.897441673172281
2017-01-01,01A,596,377854,1.577328809540193
2017-01-01,03J,1253,191948,6.527809615104092
2017-01-01,07J,516,173804,2.9688614761455443
2017-01-01,02A,423,239819,1.7638302219590607
2017-01-01,05H,710,189010,3.756415004497117
2017-01-01,04D,1064,236719,4.494780731584705
2017-01-01,09L,372,181197,2.053014122750376
2017-01-01,00C,360,107615,3.345258560609581
2017-01-01,03A,976,246133,3.96533581437678
2017-01-01,10J,615,224153,2.7436616953598665
2017-01-01,11J,2098,793397,2.644325602441149
2017-01-01,99C,132,217939,0.6056740647612405
2017-01-01,15F,946,868223,1.0895818240244732
2017-01-01,01R,623,182633,3.4112126505067537
2017-01-01,08J,811,204510,3.965576255439832
2017-01-01,03M,173,119185,1.4515249402189876
2017-01-01,05D,444,139866,3.174466989833126
2017-01-01,03V,357,76199,4.68510085434192
2017-01-01,01W,367,309069,1.1874371095127623
2017-01-01,05A,2122,505112,4.201048480337034
2017-01-01,05C,1382,317629,4.350988102471752
2017-01-01,07W,2147,429105,5.003437387119702
2017-01-01,08A,810,289258,2.8002682726147596
2017-01-01,99D,538,164984,3.2609222712505455
2017-01-01,09F,389,194671,1.9982431897920083
2017-01-01,02M,313,169527,1.846313566570517
2017-01-01,01F,452,130406,3.4660981856663033
2017-01-01,03D,179,143597,1.2465441478582422
2017-01-01,03N,3380,594647,5.68404448353393
2017-01-01,02T,978,219458,4.4564335772676325
2017-01-01,08C,1499,210665,7.115562623122019
2017-01-01,09C,237,130803,1.8118850485080618
2017-01-01,09Y,981,368988,2.6586230446518586
2017-01-01,10L,659,143498,4.592398500327532
2017-01-01,00P,627,283951,2.2081274586108166
2017-01-01,99K,509,169508,3.002808127050051
2017-01-01,08H,780,245249,3.180441102716016
2017-01-01,10K,550,204106,2.694678255416303
2017-01-01,02G,526,113115,4.650134818547497
2017-01-01,06Q,975,387474,2.516297867727899
2017-01-01,00Y,221,251660,0.878168958118096
2017-01-01,02R,169,322938,0.5233202658095363
2017-01-01,02N,126,158419,0.7953591425270958
2017-01-01,04K,877,372211,2.3561904403685006
2017-01-01,06H,2815,947306,2.9715846833019106
2017-01-01,04F,591,288138,2.05110051433688
2017-01-01,05V,467,147808,3.159504221693007
2017-01-01,05N,823,306336,2.6865924997388486
2017-01-01,11N,2399,567839,4.224789068732511
2017-01-01,09P,593,187486,3.1629028300779796
2017-01-01,09A,1173,216340,5.422020893038735
2017-01-01,08N,786,309417,2.5402612009036356
2017-01-01,08P,917,214089,4.283265370943859
2017-01-01,09D,1392,311300,4.471570831994861
2017-01-01,00M,1319,294426,4.479903269412348
2017-01-01,00Q,229,173403,1.3206230572712123
2017-01-01,02X,1299,317090,4.096628717398846
2017-01-01,07H,812,307828,2.637836714009122
2017-01-01,07R,853,275867,3.0920697292535895
2017-01-01,04N,186,125076,1.4870958457257988
2017-01-01,04L,198,139978,1.414507994113361
2017-01-01,06L,1187,403520,2.941613798572561
2017-01-01,99E,679,276251,2.4579096546256842
2017-01-01,08L,979,322001,3.040363228685625
2017-01-01,06W,849,233002,3.6437455472485216
2017-01-01,03L,870,260737,3.3366955974794523
2017-01-01,15M,2393,1041003,2.298744576144353
2017-01-01,04G,2419,671013,3.6049972206201666
2017-01-01,08R,839,223444,3.7548558027962264
2017-01-01,11M,935,635601,1.4710486610310554
2017-01-01,00J,850,256683,3.311477581296774
2017-01-01,01J,1303,163244,7.981916640121536
2017-01-01,99A,4499,521357,8.62940365239174
2017-01-01,04H,373,133084,2.802741125905443
2017-01-01,06K,1578,591919,2.665905301232094
2017-01-01,06N,1956,638326,3.064264968057075
2017-01-01,07T,902,309593,2.913502566272493
2017-01-01,01X,1172,196305,5.970301316828405
2017-01-01,07X,910,332558,2.736364784488721
2017-01-01,05R,590,280782,2.101274298209999
2017-01-01,05Y,1455,282120,5.157379838366653
2017-01-01,99F,370,184465,2.0058005583715066
2017-01-01,09W,1003,297356,3.3730612464520644
2017-01-01,14Y,908,551819,1.6454670825035018
2017-01-01,10X,980,282392,3.4703532677979547
2017-01-01,11E,943,202698,4.652241265330688
2017-01-01,02E,918,216335,4.2434187718122365
2017-01-01,01G,756,266783,2.833763770555095
2017-01-01,00N,69,156365,0.44127522143702236
2017-01-01,00K,899,296092,3.036218472636883
2017-01-01,00T,259,305964,0.8465048175602359
2017-01-01,00R,588,172823,3.4023249220300533
2017-01-01,00X,332,181199,1.8322396922720323
2017-01-01,99H,703,305573,2.3005959296142007
2017-01-01,05X,769,183541,4.189799554323012
2017-01-01,08W,697,306125,2.2768476929358923
2017-01-01,11X,1434,568166,2.5239102656617964
2017-01-01,01V,802,123979,6.468837464409294
2017-01-01,06A,1957,274984,7.116777703430018
2017-01-01,99J,1272,484306,2.6264386565518496
2017-01-01,15A,1278,534890,2.3892762997999593
2017-01-01,99N,1315,482997,2.7225841982455377
2017-01-01,03H,748,169001,4.426009313554358
2017-01-01,04Q,359,132845,2.70239753095713
2017-01-01,02F,1032,261271,3.949921728779696
2017-01-01,03F,2046,295374,6.926811432285848
2017-01-01,02W,187,144493,1.294180340916169
2017-01-01,06F,1082,471779,2.2934467197564965
2017-01-01,08T,877,191670,4.5755725987374145
2017-01-01,12D,1049,231515,4.5310239077381596
2017-02-01,01A,540,377854,1.4291234180397716
2017-02-01,08L,958,322001,2.9751460399191307
2017-02-01,11E,835,202698,4.119428904083908
2017-02-01,07Y,1358,306710,4.427635225457272
2017-02-01,08P,845,214089,3.9469566395284206
2017-02-01,10D,181,111535,1.622808983727081
2017-02-01,01D,892,230092,3.8767101854910218
2017-02-01,03V,330,76199,4.330765495610178
2017-02-01,08V,1291,309643,4.169317568942297
2017-02-01,15N,4108,1208233,3.4000064557084597
2017-02-01,10E,549,144328,3.803835707555014
2017-02-01,00V,182,202045,0.900789428097701
2017-02-01,01W,310,309069,1.0030122723404806
2017-02-01,03L,820,260737,3.1449314826817827
2017-02-01,07N,693,237751,2.914814238425916
2017-02-01,00T,227,305964,0.7419173497535657
2017-02-01,03K,463,172557,2.683171357870153
2017-02-01,07X,895,332558,2.6912598704586865
2017-02-01,09P,515,187486,2.7468717664252265
2017-02-01,99K,453,169508,2.6724402388087873
2017-02-01,03E,136,161885,0.8401025419279119
2017-02-01,10L,583,143498,4.062774394068209
2017-02-01,02E,867,216335,4.007673284489333
2017-02-01,01H,146,323008,0.4520011888250445
2017-02-01,06L,1041,403520,2.5797977795400477
2017-02-01,05N,730,306336,2.3830042828789306
2017-02-01,10J,561,224153,2.502754814791683
2017-02-01,02A,394,239819,1.642905691375579
2017-02-01,02M,312,169527,1.8404148011821126
2017-02-01,02N,117,158419,0.738547775203732
2017-02-01,04E,987,191576,5.152002338497516
2017-02-01,10A,553,203831,2.7130318744450057
2017-02-01,08E,939,261917,3.5851052050840533
2017-02-01,15A,1124,534890,2.1013666361307934
2017-02-01,00C,292,107615,2.7133763880499933
2017-02-01,01X,1036,196305,5.277501846616235
2017-02-01,01T,947,154779,6.118401075081244
2017-02-01,04M,128,104998,1.2190708394445608
2017-02-01,09H,273,130880,2.0858801955990223
2017-02-01,09G,1422,509449,2.791250939740779
2017-02-01,01C,792,207218,3.8220617899989384
2017-02-01,01J,1221,163244,7.479601087941977
2017-02-01,01V,775,123979,6.251058647028932
2017-02-01,00N,60,156365,0.3837175838582803
2017-02-01,06Y,311,224488,1.3853747193613912
2017-02-01,06F,1005,471779,2.130234707352383
2017-02-01,10C,197,96083,2.0503106689008463
2017-02-01,99H,625,305573,2.0453377752615576
2017-02-01,00J,768,256683,2.9920173911010854
2017-02-01,11X,1319,568166,2.321504630688918
2017-02-01,10X,829,282392,2.9356355704127592
2017-02-01,01F,438,130406,3.358741162216462
2017-02-01,00Y,200,251660,0.7947230390209012
2017-02-01,04Q,366,132845,2.7550905190259325
2017-02-01,05X,680,183541,3.7048942743038342
2017-02-01,10V,502,213450,2.3518388381353947
2017-02-01,00P,537,283951,1.8911713640733787
2017-02-01,05R,562,280782,2.0015528060915586
2017-02-01,15M,2279,1041003,2.1892348052791393
2017-02-01,06Q,953,387474,2.4595198645586542
2017-02-01,07L,861,220062,3.912533740491316
2017-02-01,03R,253,368260,0.6870146092434692
2017-02-01,05T,842,306342,2.7485620646205877
2017-02-01,03D,141,143597,0.981914663955375
2017-02-01,07Q,603,344886,1.7484038203928256
2017-02-01,09L,355,181197,1.9591935848827522
2017-02-01,06D,269,115212,2.3348262333784673
2017-02-01,99D,465,164984,2.8184551229210104
2017-02-01,03T,1175,246850,4.759975693741139
2017-02-01,05V,454,147808,3.071552284044165
2017-02-01,08T,808,191670,4.215578859498096
2017-02-01,09J,739,263810,2.801258481482886
2017-02-01,05C,1301,317629,4.095973604425288
2017-02-01,04N,151,125076,1.2072659822827723
2017-02-01,06N,1870,638326,2.9295375717110064
2017-02-01,03M,183,119185,1.5354281159541887
2017-02-01,03H,732,169001,4.3313353175425
2017-02-01,03A,956,246133,3.884078932934633
2017-02-01,06M,933,238040,3.9195093261636704
2017-02-01,07K,666,248162,2.683730788758956
2017-02-01,99E,641,276251,2.320353591480212
2017-02-01,11A,1109,556774,1.9918315151210364
2017-02-01,11J,2008,793397,2.5308893277892404
2017-02-01,01K,242,349833,0.6917586391220953
2017-02-01,07G,400,173375,2.3071377072819037
2017-02-01,04G,2269,671013,3.381454606691673
2017-02-01,08F,845,274197,3.0817259123914558
2017-02-01,02X,1096,317090,3.45643192784383
2017-02-01,06A,1709,274984,6.2149070491374045
2017-02-01,00L,38,323238,0.11756043534485426
2017-02-01,06W,831,233002,3.566492991476468
2017-02-01,06P,578,230360,2.5091161660010415
2017-02-01,07M,855,413623,2.0670997502556676
2017-02-01,08J,692,204510,3.383697618698352
2017-02-01,07V,1262,405559,3.1117543933188516
2017-02-01,12D,1036,231515,4.4748720385288205
2017-02-01,10R,1193,227288,5.248847277462954
2017-02-01,00M,1222,294426,4.150448669614775
2017-02-01,99A,4126,521357,7.913962985056306
2017-02-01,03N,3148,594647,5.293897051528051
2017-02-01,99M,552,225906,2.443494196701283
2017-02-01,99G,490,186689,2.6246859750708404
2017-02-01,09E,572,224342,2.5496786156849804
2017-02-01,09N,539,224670,2.3990741977122
2017-02-01,02H,587,325147,1.8053372782156996
2017-02-01,02T,868,219458,3.955198716838757
2017-02-01,09A,1126,216340,5.204770269020985
2017-02-01,07P,1901,367920,5.166884105240269
2017-02-01,14Y,799,551819,1.4479385450664073
2017-02-01,01Y,1284,245804,5.223674146881255
2017-02-01,13T,184,520441,0.35354631937145614
2017-02-01,02W,144,144493,0.996588070010312
2017-02-01,04L,195,139978,1.393076054808613
2017-02-01,99F,413,184465,2.238907109749817
2017-02-01,05G,570,217407,2.62181070526708
2017-02-01,05A,1979,505112,3.917942951266254
2017-02-01,08Y,1063,242462,4.384192162070757
2017-02-01,15C,4081,988992,4.126423671778943
2017-02-01,99J,1142,484306,2.358013322155827
2017-02-01,02P,1911,257418,7.42372328275412
2017-02-01,04H,400,133084,3.0056205103543627
2017-02-01,08D,968,312744,3.0951832808942776
2017-02-01,99C,93,217939,0.42672490926360135
2017-02-01,07J,459,173804,2.640905847966675
2017-02-01,08W,655,306125,2.1396488362596973
2017-02-01,10Q,898,727539,1.2342980926108431
2017-02-01,02R,164,322938,0.5078374177086623
2017-02-01,04K,824,372211,2.213798087643836
2017-02-01,04Y,329,132019,2.49206553602133
2017-02-01,08A,667,289258,2.3058999232519066
2017-02-01,09X,311,237458,1.309705295252213
2017-02-01,00R,491,172823,2.841057035232579
2017-02-01,05W,1356,288462,4.700792478732033
2017-02-01,15E,4961,1296316,3.826998972472761
2017-02-01,07R,762,275867,2.7622006256638167
2017-02-01,08M,1681,388116,4.331179338136021
2017-02-01,00K,743,296092,2.509355200410683
2017-02-01,05Y,1419,282120,5.0297745640153115
2017-02-01,08Q,1653,321332,5.144212216648201
2017-02-01,08X,1949,392057,4.971215920134062
2017-02-01,99N,1234,482997,2.5548812932585503
2017-02-01,09Y,992,368988,2.6884343122269563
2017-02-01,14L,889,624967,1.4224751066856334
2017-02-01,00X,302,181199,1.6666758646570894
2017-02-01,04C,1943,399384,4.864992087815236
2017-02-01,08K,2120,398743,5.316707754117314
2017-02-01,02Q,350,115648,3.026425013835086
2017-02-01,02D,491,104967,4.677660598092733
2017-02-01,15F,787,868223,0.9064491495848416
2017-02-01,08G,975,306654,3.179479152399773
2017-02-01,10K,532,204106,2.606488785239043
2017-02-01,00D,1141,290764,3.924144667152742
2017-02-01,02G,459,113115,4.05781726561464
2017-02-01,08N,740,309417,2.391594514845661
2017-02-01,07W,2011,429105,4.686498642523391
2017-02-01,09C,234,130803,1.7889497947294786
2017-02-01,01R,584,182633,3.1976696434926875
2017-02-01,00Q,207,173403,1.1937509731665543
2017-02-01,06K,1539,591919,2.6000179078556362
2017-02-01,03W,894,324079,2.7585866409116293
2017-02-01,05D,390,139866,2.7883831667453136
2017-02-01,08R,699,223444,3.128300603283149
2017-02-01,11M,859,635601,1.3514767912574082
2017-02-01,02F,982,261271,3.7585495519977346
2017-02-01,06T,1190,346715,3.4322137778867363
2017-02-01,07T,835,309593,2.6970894044761993
2017-02-01,08H,735,245249,2.99695411602086
2017-02-01,08C,1526,210665,7.243728194052168
2017-02-01,15D,1094,452766,2.416259171404213
2017-02-01,01E,621,205861,3.016598578652586
2017-02-01,03Q,181,351348,0.5151587599758642
2017-02-01,05J,325,176311,1.843333654735099
2017-02-01,09W,911,297356,3.0636677921414064
2017-02-01,02Y,1119,301587,3.710372131424763
2017-02-01,05Q,760,217450,3.4950563347896075
2017-02-01,09F,354,194671,1.8184526714302596
2017-02-01,12F,1350,335116,4.028455818283818
2017-02-01,01G,685,266783,2.5676298714685717
2017-02-01,05F,405,185775,2.1800565199838515
2017-02-01,04F,553,288138,1.9192192629920386
2017-02-01,03F,1895,295374,6.415595143783814
2017-02-01,07H,788,307828,2.5598710968462908
2017-02-01,11N,2186,567839,3.849682744580771
2017-02-01,06H,2539,947306,2.680232153074086
2017-02-01,03J,1115,191948,5.808864900910664
2017-02-01,04D,966,236719,4.080787769465061
2017-02-01,05H,645,189010,3.4125178561980847
2017-02-01,05L,2638,560424,4.7071503004867745
2017-02-01,06V,339,172491,1.9653199297354644
2017-02-01,04V,1136,384945,2.951070932211095
2017-02-01,09D,1234,311300,3.964021843880501
2017-03-01,03K,557,172557,3.227918890569493
2017-03-01,05H,753,189010,3.983916194910322
2017-03-01,04C,2103,399384,5.265609037918395
2017-03-01,09J,849,263810,3.218225237860582
2017-03-01,09N,610,224670,2.7150932478746608
2017-03-01,10K,632,204106,3.0964302862238244
2017-03-01,01R,694,182633,3.7999704325067203
2017-03-01,05W,1593,288462,5.522391164174137
2017-03-01,99H,755,305573,2.470768032515962
2017-03-01,06Q,1106,387474,2.8543850684174936
2017-03-01,08V,1499,309643,4.841058896858641
2017-03-01,08D,1023,312744,3.2710459673087255
2017-03-01,99M,678,225906,3.0012483068178804
2017-03-01,05Q,921,217450,4.235456426764773
2017-03-01,08L,1056,322001,3.2794929208294388
2017-03-01,02D,566,104967,5.392170872750483
2017-03-01,06D,336,115212,2.9163628788667846
2017-03-01,15C,4614,988992,4.665356241506503
2017-03-01,01X,1207,196305,6.148595298133007
2017-03-01,08A,726,289258,2.5098700813806363
2017-03-01,05R,672,280782,2.3933158108425756
2017-03-01,06F,1201,471779,2.5456834661992165
2017-03-01,05X,879,183541,4.7891206869309855
2017-03-01,08N,911,309417,2.9442467608437806
2017-03-01,04F,625,288138,2.1690995286980543
2017-03-01,10E,622,144328,4.309628069397483
2017-03-01,05C,1549,317629,4.8767587342465575
2017-03-01,06K,1835,591919,3.100086329379527
2017-03-01,08C,1758,210665,8.345002729451972
2017-03-01,00N,72,156365,0.46046110062993634
2017-03-01,03A,1080,246133,4.387871597875945
2017-03-01,05L,3168,560424,5.652862832426877
2017-03-01,07W,2359,429105,5.497488959578658
2017-03-01,08G,1073,306654,3.499057569769186
2017-03-01,13T,224,520441,0.43040421488699004
2017-03-01,10D,209,111535,1.873851257452817
2017-03-01,15F,866,868223,0.9974395978913251
2017-03-01,03V,355,76199,4.658853790732162
2017-03-01,09C,265,130803,2.0259474171081706
2017-03-01,14L,966,624967,1.545681611989113
2017-03-01,02H,666,325147,2.048304305437233
2017-03-01,05J,361,176311,2.0475183057211406
2017-03-01,99K,501,169508,2.9556127144441566
2017-03-01,00K,872,296092,2.9450305985977328
