BNF Code,BNF Name,ADQ Value,ADQ Unit
1308010P0BBACAC,Spectraban Ultra_Lot Spf28,N/A,N/A
1308010U0AAAJAJ,Reflectant_Sunscreen Crm (Beige),N/A,N/A
1308010U0AAAKAK,Reflectant_Sunscreen Crm (Coffee),N/A,N/A
1308010U0AAALAL,Reflectant_Sunscreen Crm (Coral Pink),N/A,N/A
1308010U0BBACAI,E45 Sun_Moist Lot Spf 15,N/A,N/A
1308010U0BBAFA0,E45 Sun_Sunstick Spf 25,N/A,N/A
1308010V0BBAAAA,Retinova_Crm 0.05%,N/A,N/A
1308010W0AAAAAA,Diclofenac Sod_Gel 3%,N/A,N/A
1308010W0BBAAAA,Solaraze_Gel 3%,N/A,N/A
1308010X0AAAAAA,Methyl-5-Aminolevulinate_Crm 16%,N/A,N/A
1308010X0BBAAAA,Metvix_Crm 16%,N/A,N/A
1308010Y0AAAAAA,Fluorouracil_Crm 5%,N/A,N/A
1308010Y0AAABAB,Fluorouracil/Salic Acid_Cutaneous Soln,N/A,N/A
1308010Y0BBAAAA,Efudix_Crm 5%,N/A,N/A
1308010Y0BCAAAB,Actikerall_Cutaneous Soln 5mg/g 100mg/g,N/A,N/A
1308010Z0AAAAAA,Ingenol Mebutate_Gel 150mcg/g,N/A,N/A
1308010Z0AAABAB,Ingenol Mebutate_Gel 500mcg/g,N/A,N/A
1308010Z0BBAAAA,Picato_Gel 150mcg/g,N/A,N/A
1308010Z0BBABAB,Picato_Gel 500mcg/g,N/A,N/A
130802000AAABAB,Gppe Masking Crm_Keromask,N/A,N/A
130802000BBAHA0,Covermark_Finishing Pdr,N/A,N/A
130802000BBANA0,Covermark_Classic Foundation,N/A,N/A
130802000BBASA0,Dermacolor_Fixing Pdr,N/A,N/A
130802000BBATA0,Dermacolor_Camouflage Creme,N/A,N/A
130802000BBAVA0,Dermacolor_Fixier A/Spy 150ml,N/A,N/A
130802000BBBAA0,Dermacolor_Body Camouflage,N/A,N/A
130802000BBBBAA,Keromask_Finishing Pdr,N/A,N/A
130802000BBBCAB,Keromask_Masking Crm,N/A,N/A
130802000BBBIA0,Veil_Cover Crm,N/A,N/A
130802000BBBJA0,Veil_Finishing Pdr,N/A,N/A
130802000BBBMA0,Dermablend_Setting Pdr (Compact),N/A,N/A
130802000BBBNA0,Dermablend_Cover Crm,N/A,N/A
130802000BBBPA0,Dermablend_Leg & Body Cover,N/A,N/A
130802000BBCBA0,Dermablend_Setting Pdr (+ Puff),N/A,N/A
130802000BBCHA0,Dermablend_Compact Cover Crm,N/A,N/A
130802000BBCZA0,Dermablend_Cover Crm B12 Medium Beige,N/A,N/A
130802000BBDAA0,Dermablend_Cover Crm B34 Golden Beige,N/A,N/A
130802000BBDBA0,Dermablend_Cover Crm B56 Warm Ivory,N/A,N/A
130802000BBDCA0,Dermablend_Cover Crm B78 Sand Beige,N/A,N/A
130802000BBDDA0,Dermablend_Cover Crm G12 Honey Beige,N/A,N/A
130802000BBDEA0,Dermablend_Cover Crm G34 Olive Brown,N/A,N/A
130802000BBDFA0,Dermablend_Cover Crm G56 Chocolate Brown,N/A,N/A
130802000BBDGA0,Dermablend_Cover Crm G78 True Beige,N/A,N/A
130802000BBDHA0,Dermablend_Setting Pdr,N/A,N/A
130802000BBDKA0,Dermablend_Cover Crm Cafe,N/A,N/A
130802000BBDLA0,Dermablend_Cover Crm Chocolate,N/A,N/A
130802000BBDMA0,Dermablend_Cover Crm Olive,N/A,N/A
130802000BBDNA0,Dermablend_Ultra-Corrective Stick 14nude,N/A,N/A
130802000BBDPA0,Dermablend_Ultra-Corrective Stick 12opal,N/A,N/A
130802000BBDQA0,Dermablend_Ultra-Corrective Stick 11porc,N/A,N/A
130802000BBDRA0,Dermablend_Ultra-CorrectiveStick17coffee,N/A,N/A
130802000BBDSA0,Dermablend_Ultra-CorrectiveStick16bronze,N/A,N/A
130802000BBDTA0,Dermablend_Ultra-Corrective Stick13light,N/A,N/A
130802000BBDUA0,Dermablend_Ultra-Corrective Stick 15sand,N/A,N/A
130802000BBDVA0,Dermablend_Foundation Coverstick 11,N/A,N/A
130802000BBDWA0,Dermablend_Foundation Coverstick 12,N/A,N/A
130802000BBDXA0,Dermablend_Foundation Coverstick 13,N/A,N/A
130802000BBDYA0,Dermablend_Foundation Coverstick 14,N/A,N/A
130802000BBDZA0,Dermablend_Foundation Coverstick 15,N/A,N/A
130802000BBEAA0,Dermablend_Foundation Coverstick 16,N/A,N/A
130802000BBEBA0,Dermablend_Foundation Coverstick 17,N/A,N/A
130802000BBECA0,Dermablend_Dermasmooth Foundation,N/A,N/A
130802000BBEDA0,Viticolor_Gel,N/A,N/A
130900000AABGBG,Scc_Scalp Oint,N/A,N/A
130900000AABHBH,Diphencyprone 0.001%/Acetone_Liq,N/A,N/A
130900000AABLBL,Diphencyprone 0.1%/Acetone_Liq,N/A,N/A
130900000BCAAA0,Viviscal_Tab Max Strgh,N/A,N/A
1309000C0AAAEAE,Coal Tar/Lecithin_Scalp Lot 2.5/0.3%,N/A,N/A
1309000C0AAAJAJ,Gppe Liq_Polytar Plus,N/A,N/A
1309000C0AAAKAK,Gppe Liq_Polytar,N/A,N/A
1309000C0AAANAN,Coal Tar_Ext Shampoo 2%,N/A,N/A
1309000C0AAAQAQ,Gppe Shampoo_Capasal,N/A,N/A
1309000C0AAASAS,Coal Tar_Shampoo 4.3%,N/A,N/A
1309000C0AAATAT,Coal Tar_Ext Shampoo 5%,N/A,N/A
1309000C0AAAUAU,Gppe Liq_Polytar Af,N/A,N/A
1309000C0AABCBC,Coal Tar_Shampoo 4%,N/A,N/A
1309000C0BBAAAA,Gelcotar_Liq,N/A,N/A
1309000C0BDAAAE,Psoriderm_Scalp Lot,N/A,N/A
1309000C0BFAAAN,Clinitar_Shampoo 2%,N/A,N/A
1309000C0BGACAT,Alphosyl_Shampoo 2 In 1,N/A,N/A
1309000C0BHAAAJ,Polytar Plus_Scalp Cleanser,N/A,N/A
1309000C0BHABAK,Polytar_Liq,N/A,N/A
1309000C0BHACAU,Polytar Af_Liq,N/A,N/A
1309000C0BHADBC,Polytar_Scalp Shampoo,N/A,N/A
1309000C0BIAAAM,Ionil T_Shampoo,N/A,N/A
1309000C0BJAAAN,Neutrogena_T/Gel Therapeutic Shampoo 2%,N/A,N/A
1309000C0BLAAAQ,Capasal_Therapeutic Shampoo,N/A,N/A
1309000C0BMAAAS,Pentrax_Shampoo,N/A,N/A
1309000F0AAAAAA,Sod Lauryl Sulfo-Suc/Sulf_Shampoo 6/2.7%,N/A,N/A
1309000F0BBAAAA,Dentinox_Shampoo Cradle Cap,N/A,N/A
1309000G0AAAAAA,Arach Oil_Liq,N/A,N/A
1309000H0AAAAAA,Minoxidil_Soln 2%,N/A,N/A
1309000H0AAAJAJ,Minoxidil_Soln 5%,N/A,N/A
1309000H0AAAKAK,Minoxidil_Gel 2%,N/A,N/A
1309000H0AAALAL,Minoxidil_Foam Aero 5%,N/A,N/A
1309000H0BBADAA,Regaine For Women_Regular Strgh Soln 2%,N/A,N/A
1309000H0BBAFAK,Regaine For Men_Gel 2%,N/A,N/A
1309000H0BBAGAL,Regaine For Men_Ex Strgh Foam Aero 5%,N/A,N/A
1309000H0BBAHAL,Regaine For Women_OnceADay Scalp Foam 5%,N/A,N/A
1309000I0AAAAAA,Ketoconazole_Shampoo 2%,N/A,N/A
1309000I0AAACAC,Ketoconazole_Shampoo 1%,N/A,N/A
1309000I0BBAAAA,Nizoral_Shampoo 2%,N/A,N/A
1309000I0BBABAA,Nizoral_Dandruff Shampoo 2%,N/A,N/A
1309000I0BBAEAA,Nizoral_Anti-Dandruff Shampoo 2%,N/A,N/A
1309000I0BCAAAC,Nizorelle_Shampoo 1%,N/A,N/A
1309000I0BEAAAA,Dandrazol_Shampoo 2%,N/A,N/A
1309000I0BEABAA,Dandrazol_Anti-Dandruff Shampoo 2%,N/A,N/A
1309000I0BFAAAB,Ketopine_Shampoo 2%,N/A,N/A
1309000I0BGAAAA,Boots_A/Dand Ketoconazole Shampoo 2%,N/A,N/A
1309000L0AAABAB,Benzalk Chlor_Shampoo 0.5%,N/A,N/A
1309000L0BCAAAB,Dermax Therapeutic_Shampoo 0.5%,N/A,N/A
1309000P0AAAGAG,Gppe Liq_Ceanel Conc,N/A,N/A
1309000P0BEAAAG,Ceanel_Conc,N/A,N/A
1309000Q0BBAAAA,Betadine_Shampoo 4%,N/A,N/A
1309000R0AAAAAA,Sulfur & Salic Acid_Shampoo 5%/3%,N/A,N/A
1309000R0BBAAAA,Meted_Shampoo,N/A,N/A
1309000S0AAABAB,Selenium Sulfide_Shampoo 2.5%,N/A,N/A
1309000S0BBAAAB,Selsun_Shampoo 2.5%,N/A,N/A
1309000V0AAAAAA,Dithranol/Salic Acid_Scalp Gel .25%/1.6%,N/A,N/A
1309000V0BBAAAA,Psorin_Scalp Gel,N/A,N/A
1309000W0AAAAAA,Finasteride_Tab 1mg,N/A,N/A
1309000W0BBAAAA,Propecia_Tab 1mg,N/A,N/A
1309000X0AAAAAA,Eflornithine Monohyd Chlor_Crm 11.5%,N/A,N/A
1309000X0BBAAAA,Vaniqa_Crm 11.5%,N/A,N/A
131001100BNBAA0,T.C.P._Oint,N/A,N/A
1310011AAAAAAAA,Retapamulin_Oint 1%,N/A,N/A
1310011AABBAAAA,Altargo_Oint 10mg/g,N/A,N/A
1310011G0BDAAAE,SofraTulle_Gz Dress 10cm x 10cm,N/A,N/A
1310011M0AAAAAA,Mupirocin_Oint 2%,N/A,N/A
1310011M0AAABAB,Mupirocin_Crm 2%,N/A,N/A
1310011M0BBAAAA,Bactroban_Oint 2%,N/A,N/A
1310011M0BBABAB,Bactroban_Crm 2%,N/A,N/A
1310011P0AAAAAA,Neomycin Sulf_Crm 0.5%,N/A,N/A
1310011P0AAAGAG,Gppe Crm_Cicatrin,N/A,N/A
1310011P0BBAAAG,Cicatrin_Crm,N/A,N/A
1310011P0BBABAH,Cicatrin_Pdr,N/A,N/A
1310011T0AAAAAA,Gppe Crm_Valderma,N/A,N/A
1310011W0AAABAB,Polymyxin / Bacitracin_Oint,N/A,N/A
1310011W0BCAAAB,Polyfax_Oint,N/A,N/A
1310011Y0AAAAAA,Silver Sulfadiazine_Crm 1%,N/A,N/A
1310011Y0BBAAAA,Flamazine_Crm 1%,N/A,N/A
1310012F0AAABAB,Fusidic Acid_Crm 2%,N/A,N/A
1310012F0AAACAC,Fusidic Acid_Gel 2%,N/A,N/A
1310012F0BBAAAB,Fucidin_Crm 20mg/g,N/A,N/A
1310012F0BBABAC,Fucidin_Gel 2%,N/A,N/A
1310012I0AAAEAE,Gentamicin Sulf_Crm 0.1%,N/A,N/A
1310012K0AAAEAE,Metronidazole_Crm 2%,N/A,N/A
1310012K0AAAQAQ,Metronidazole_Gel 0.8%,N/A,N/A
1310012K0AAARAR,Metronidazole_Gel 0.75%,N/A,N/A
1310012K0AAAXAX,Metronidazole_Crm 0.75%,N/A,N/A
1310012K0AAAYAY,Metronidazole_Crm 1%,N/A,N/A
1310012K0AABHBH,Metronidazole_Gel 0.85%,N/A,N/A
1310012K0AABIBI,Metronidazole_Oint 10%,N/A,N/A
1310012K0BBAAAQ,Metrotop_Gel 0.8%,N/A,N/A
1310012K0BCAAAR,Metrogel_Gel 0.75%,N/A,N/A
1310012K0BDAAAR,Rozex_Gel 0.75%,N/A,N/A
1310012K0BDABAX,Rozex_Crm 0.75%,N/A,N/A
1310012K0BEAAAR,Anabact_Gel 0.75%,N/A,N/A
1310012K0BFAAAY,Noritate_Crm 1%,N/A,N/A
1310012K0BIAAAR,Zyomet_Gel 0.75%,N/A,N/A
1310012K0BJAAAR,Acea_Gel 0.75%,N/A,N/A
1310012K0BKAAAR,Metrosa_Gel 0.75%,N/A,N/A
1310012K0BLAAAX,Rosiced_Crm 0.75%,N/A,N/A
1310012Q0AAAAAA,Sod Fusidate_Oint 2%,N/A,N/A
1310012Q0BBAAAA,Fucidin_Oint 20mg/g,N/A,N/A
131002030AAAAAA,Terbinafine HCl_Crm 1%,N/A,N/A
131002030AAABAB,Terbinafine HCl_Spy 1% 15ml,N/A,N/A
131002030AAACAC,Terbinafine HCl_Gel 1%,N/A,N/A
131002030AAADAD,Terbinafine HCl_Soln 1%,N/A,N/A
131002030BBAAAA,Lamisil_Crm 1%,N/A,N/A
131002030BBABAA,Lamisil AT_Crm 1%,N/A,N/A
131002030BBACAB,Lamisil AT_P/Spy 1% 15ml,N/A,N/A
131002030BBADAC,Lamisil AT_Gel 1%,N/A,N/A
131002030BBAEAD,Lamisil Once_Soln 1%,N/A,N/A
131002030BCAAAA,Scholl_Advance Ath Foot Crm,N/A,N/A
131002030BDAAAA,Athlete's Foot_Crm 1%,N/A,N/A
1310020A0AAAAAA,Amorolfine HCl_Nail Lacquer Kit 5% 5ml,N/A,N/A
1310020A0AAABAB,Amorolfine HCl_Crm 0.25%,N/A,N/A
1310020A0AAACAC,Amorolfine HCl_Nail Lacquer Kit 5% 3ml,N/A,N/A
1310020A0AAADAD,Amorolfine HCl_Nail Lacquer Kit 5%,N/A,N/A
1310020A0BBAAAA,Loceryl_Nail Lacquer Kit 5% 5ml,N/A,N/A
1310020A0BBABAB,Loceryl_Crm 0.25%,N/A,N/A
1310020A0BBACAA,Loceryl_Nail Lacquer Kit 5% 2.5ml,N/A,N/A
1310020A0BCAAAC,Loceryl Curanail_Medic Nail Lacquer 3ml,N/A,N/A
1310020A0BDAAAD,Omicur_Medic Nail Lacquer Kit 5%,N/A,N/A
1310020A0BEAAAC,Boots_Once Weekly Fungal Nail Tt 5% 3ml,N/A,N/A
1310020AAAAAAAA,Flutrimazole_Crm 1%,N/A,N/A
1310020AABBAAAA,Micetal_Dermal Crm 1%,N/A,N/A
1310020D0AAAAAA,Benzoic Acid Co_Oint,N/A,N/A
1310020E0AAAAAA,Bifonazole_Crm 1%,N/A,N/A
1310020E0BCAAAA,Canesten Bifonazole_Once Daily Crm 1%,N/A,N/A
1310020H0AAAAAA,Clotrimazole_Soln 1%,N/A,N/A
1310020H0AAABAB,Clotrimazole_Crm 1%,N/A,N/A
1310020H0AAADAD,Clotrimazole_Pdr 1%,N/A,N/A
1310020H0AAAEAE,Clotrimazole_Spy 1% 40ml,N/A,N/A
1310020H0AAAGAG,Clotrimazole_Spy 1% 25ml,N/A,N/A
1310020H0BBAAAB,Canesten_Crm 1%,N/A,N/A
1310020H0BBABAA,Canesten_Soln 1%,N/A,N/A
1310020H0BBACAE,Canesten_Dermat Spy 1% 40ml,N/A,N/A
1310020H0BBADAD,Canesten_Pdr 1%,N/A,N/A
1310020H0BBAEAB,Canesten_Dual Action Crm 1%,N/A,N/A
1310020H0BBAGAG,Canesten AF_Dual Action Atom Spy 1% 25ml,N/A,N/A
1310020H0BBAHAB,Canesten_Antifungal Crm 1%,N/A,N/A
1310020H0BJABAB,Lloyds_Thrush Femme Crm 1%,N/A,N/A
1310020J0AAAAAA,Econazole Nit_Crm 1%,N/A,N/A
1310020J0BBAAAA,Ecostatin_Crm 1%,N/A,N/A
1310020J0BCAAAA,Pevaryl_Crm 1%,N/A,N/A
1310020L0AAAAAA,Ketoconazole_Crm 2%,N/A,N/A
1310020L0BBAAAA,Nizoral_Crm 2%,N/A,N/A
1310020L0BCAAAA,Daktarin Gold_Crm 2%,N/A,N/A
1310020L0BCABAA,Daktarin Intensiv_Crm 2%,N/A,N/A
1310020N0AAAAAA,Miconazole Nit_Crm 2%,N/A,N/A
1310020N0AAABAB,Miconazole Nit_Dust Pdr 2%,N/A,N/A
1310020N0AAAEAE,Miconazole Nit_Pdr Spy 0.16% 100g CFF,N/A,N/A
1310020N0BBAAAA,Daktarin_Crm 2%,N/A,N/A
1310020N0BBABAB,Daktarin_Pdr 2%,N/A,N/A
1310020N0BBAEAA,Daktarin Aktiv_Crm 2%,N/A,N/A
1310020N0BBAFAB,Daktarin Aktiv_Pdr 2%,N/A,N/A
1310020N0BBAGAE,Daktarin Aktiv_Pdr Spy 0.16% 100g,N/A,N/A
1310020Q0AAABAB,Griseofulvin_Spy 1% 20ml,N/A,N/A
1310020Q0BBAAAB,Grisol AF_Spy 1% 20ml,N/A,N/A
1310020S0AAAAAA,Sod Thiosulf_Soln 25%,N/A,N/A
1310020T0AAAAAA,Tioconazole_Medic Nail Lacquer 283mg/ml,N/A,N/A
1310020T0BBAAAA,Trosyl_Nail Soln 283mg/ml + Applic,N/A,N/A
1310020U0AAAAAA,"Nystatin_Crm 100,000u/g",N/A,N/A
1310020U0AAADAD,"Nystatin_Oint 100,000u/g",N/A,N/A
1310020U0AAAEAE,"Nystatin/Chlorhex HCl_Crm 100,000u/1%",N/A,N/A
1310020U0BCAAAE,Nystaform_Crm,N/A,N/A
1310020U0BDAAAA,"Nystan_Crm 100,000u/g",N/A,N/A
1310020U0BDACAD,"Nystan_Oint 100,000u/g",N/A,N/A
1310020U0BEAAAG,Tinaderm M_Crm,N/A,N/A
1310020V0AAABAB,Gppe Paint_Phytex,N/A,N/A
1310020V0AAADAD,Benzoic Acid/Salic Acid_Crm 6%/3%,N/A,N/A
1310020V0BCAAAB,Phytex_Paint + Brush,N/A,N/A
1310020X0BBAAAA,Exelderm_Crm,N/A,N/A
1310020Y0AAAAAA,Tolnaftate_Crm 1%,N/A,N/A
1310020Y0AAABAB,Tolnaftate_Dust Pdr 1%,N/A,N/A
1310020Y0AAAGAG,Tolnaftate/Benzalk Chlor_Oint 1%/0.1%,N/A,N/A
1310020Y0AAAHAH,Tolnaftate/Chlorhex HCl_Dust Pdr 1%/.25%,N/A,N/A
1310020Y0AAAJAJ,Tolnaftate_Spy 1% 150ml CFF,N/A,N/A
1310020Y0AAAKAK,Tolnaftate_Spy 0.12% 150ml,N/A,N/A
1310020Y0AAALAL,Tolnaftate/Benzalk Chlor_Crm 1%/0.1%,N/A,N/A
1310020Y0BBAAAA,Tinaderm_Crm 1%,N/A,N/A
1310020Y0BBAEAB,Tinaderm Plus_Pdr 1%,N/A,N/A
1310020Y0BEAAAA,Scholl_Ath Foot Crm,N/A,N/A
1310020Y0BEAEAB,Scholl_Ath Foot Pdr,N/A,N/A
1310020Y0BFABAG,Mycil_Oint,N/A,N/A
1310020Y0BFACAH,Mycil_Pdr,N/A,N/A
1310020Y0BFADAJ,Mycil_A/Spy 1% 150ml,N/A,N/A
1310020Y0BGAAAK,Boots_Dual/Act Ath Foot P/Spy .12% 150ml,N/A,N/A
1310020Y0BGABAL,Boots_Dual/Act Ath Foot Crm,N/A,N/A
1310020Z0AAADAD,Zn Undecen/Undecenoic Acid_Crm 20%/5%,N/A,N/A
1310020Z0AAAEAE,Zn Undecen/Undecenoic Acid_Dust Pdr 20%,N/A,N/A
1310020Z0AAAKAK,Undecenoic Acid/Dichlorophen_Spy 100ml,N/A,N/A
1310020Z0BBAAAC,Monphytol_Paint + Brush,N/A,N/A
1310020Z0BCAAAD,Mycota_Crm,N/A,N/A
1310020Z0BCABAE,Mycota_Pdr,N/A,N/A
1310020Z0BCADAK,Mycota_A/Spy 100ml/113g,N/A,N/A
131003000BLBDA0,Colsor_Crm,N/A,N/A
131003000BLBHA0,Lypsyl_Cold Sore Gel,N/A,N/A
131003000BLBJA0,Blistex_Relief Crm,N/A,N/A
1310030C0AAAAAA,Aciclovir_Crm 5%,N/A,N/A
1310030C0BBAAAA,Zovirax_Crm 5%,N/A,N/A
1310030C0BBABAA,Zovirax_Cold Sore Crm 5%,N/A,N/A
1310030C0BDAAAA,Soothelip_Cold Sore Crm 5%,N/A,N/A
1310030C0BFAAAA,Virasorb_Cold Sore Crm 5%,N/A,N/A
1310030C0BJAAAA,Galpharm_Cold Sore Crm 5%,N/A,N/A
1310030C0BNAAAA,Cymex Ultra_Crm 5%,N/A,N/A
1310030C0BRAAAA,Lipsore_Crm 5%,N/A,N/A
1310030I0AAADAD,Idox In Dimethyl Sulfox_Soln 5%,N/A,N/A
1310030I0BBAAAD,Herpid_Soln 5%,N/A,N/A
1310030L0AAAAAA,Penciclovir_Crm 1%,N/A,N/A
1310030L0BBAAAA,Vectavir_Cold Sore Crm 1%,N/A,N/A
1310030L0BCAAAA,Fenistil_Cold Sore Crm 1%,N/A,N/A
131004000BPADA0,Delacet_Herbal Head Lice Soln,N/A,N/A
1310040C0AAAAAA,Benzyl Benz_Applic,N/A,N/A
1310040C0AAADAD,Benzyl Benz_(S),N/A,N/A
1310040C0BBAAAA,Ascabiol_Emuls 25%,N/A,N/A
1310040F0AAAAAA,Carbaryl_Alcoholic Lot 0.5%,N/A,N/A
1310040F0BBAAAA,Carylderm_Lot 0.5%,N/A,N/A
1310040M0AAABAB,Malathion_Crm Shampoo 1%,N/A,N/A
1310040M0AAACAC,Malathion_Alcoholic Lot 0.5%,N/A,N/A
1310040M0AAADAD,Malathion_Aq Lot 0.5%,N/A,N/A
1310040M0BBAAAD,Derbac-M_Liq 0.5%,N/A,N/A
1310040M0BCAAAC,Prioderm_Lot 0.5%,N/A,N/A
1310040M0BEAAAB,Quellada-M_Crm Shampoo 1%,N/A,N/A
1310040M0BEABAD,Quellada-M_Liq 0.5%,N/A,N/A
1310040Q0AAAAAA,Permethrin_Creme Rinse 1%,N/A,N/A
1310040Q0AAABAB,Permethrin_Crm 5%,N/A,N/A
1310040Q0BBAAAA,Lyclear_Creme Rinse 1%,N/A,N/A
1310040Q0BBABAB,Lyclear_Dermal Crm 5%,N/A,N/A
1310040Q0BCAAAA,Lythrin_Creme Rinse 1%,N/A,N/A
1310040S0AAABAB,Phenothrin_Alcoholic Lot 0.2%,N/A,N/A
1310040S0AAACAC,Phenothrin_Aq Lot 0.5%,N/A,N/A
1310040S0BBABAB,Full Marks_Lot 0.2%,N/A,N/A
1310040S0BBACAC,Full Marks_Liq 0.5%,N/A,N/A
1310040S0BBADAD,Full Marks_Foam Aero 0.5% 50g,N/A,N/A
1310040V0AAAAAA,Dimeticone_Lot 4%,N/A,N/A
1310040V0AAADAD,Dimeticone_Lot Spy 4% 120ml,N/A,N/A
1310040V0AAAEAE,Dimeticone_Soln Spy 4% 120ml,N/A,N/A
1310040V0BBAAAA,Hedrin_Lot 4%,N/A,N/A
1310040V0BBADAD,Hedrin_Lot Spy 4% 120ml,N/A,N/A
1310040V0BBAEAE,Hedrin_Soln Spy 4% 120ml,N/A,N/A
131005000AAADAD,Gppe Oint_Antipeol,N/A,N/A
131005000AAAUAU,Flexible_Methylated Collod,N/A,N/A
131005000BBADAD,Antipeol_Oint,N/A,N/A
131005000BBAIA0,Boots_Antis Crm,N/A,N/A
131005000BBAUA0,Skintex_Medicinal Crm,N/A,N/A
131005000BBAVA0,Germolene_Antis Oint,N/A,N/A
131005000BBAYA0,Germolene_Antis Crm,N/A,N/A
131005000BBBMA0,T.C.P._First Aid Antis Crm,N/A,N/A
131005000BBCGA0,Germolene_Antis Gel,N/A,N/A
1310050A0AAAAAA,Alum Sulf_Spy 20% 25ml,N/A,N/A
1310050D0AAAAAA,Cetrimide_Crm 0.5%,N/A,N/A
1310050D0AAABAB,Cetrimide_Crm 1%,N/A,N/A
1310050D0AAADAD,Chlorhex Glucon/Cetrimide_Crm 0.1%/0.5%,N/A,N/A
1310050D0AAAFAF,Cetrimide_P/Spy 0.5% 100ml,N/A,N/A
1310050D0BCAAAA,Cetavlex_Crm 0.5%,N/A,N/A
1310050D0BDAAAB,Vesagex_Antis Crm,N/A,N/A
1310050D0BIAAAD,Savlon_Antis Crm,N/A,N/A
1310050D0BIABAF,Savlon_First Aid Wash P/Spy 0.5% 100ml,N/A,N/A
1310050D0BKAAAA,Medicaid_Antis Crm 0.5%,N/A,N/A
1310050D0BLAAAA,Richmond_Antis Crm,N/A,N/A
1310050D0BNACAF,Boots_Antis Wound Wsh P/Spy 0.5% 100ml,N/A,N/A
1310050D0BPAAAA,Care_Antis First Aid Crm 0.5%,N/A,N/A
1310050D0BQAAAA,Cetrimide Antis First Aid_Crm 0.5%,N/A,N/A
1310050H0AAAAAA,Hydrogen Per_Crm 1%,N/A,N/A
1310050H0BBABAA,Crystacide_Crm 1%,N/A,N/A
1310050J0AAAAAA,Chlorhex Glucon_Clr Gel 0.5%,N/A,N/A
1310050J0AAACAC,Gppe Crm_Acriflex,N/A,N/A
1310050J0BCAAAA,Cepton_Clr Gel,N/A,N/A
1310050J0BDAAAC,Acriflex_Crm,N/A,N/A
1310050K0AAAAAA,Dibromprop Iset_Crm 0.15%,N/A,N/A
1310050K0BBAAAA,Brulidine_Crm 0.15%,N/A,N/A
1310050M0AAAAAA,Mag Sulf_Paste,N/A,N/A
1310050P0AAADAD,Phenol/Chlorhex Glucon_Crm 1.2%/0.25%,N/A,N/A
1310050P0AAAEAE,Gppe Spy_Germolene Antis 150ml,N/A,N/A
1310050P0AAAFAF,Phenol 2%/Aq Calamine_Crm,N/A,N/A
1310050P0BBAAAE,Germolene_Antis First Aid Wsh P/Spy150ml,N/A,N/A
1310050S0AAAAAA,Povidone-Iodine_Oint 10%,N/A,N/A
1310050S0BBAAAA,Betadine_Oint 10%,N/A,N/A
1310050S0BBABAB,Betadine_Crm 5%,N/A,N/A
1310050T0AAAAAA,Proflavine_Crm,N/A,N/A
1310050W0AAAAAA,Chlorhex HCl_Crm 0.5%,N/A,N/A
1310050W0BBAAAA,Germolene Wound Care_Crm,N/A,N/A
131101000BMABA0,Readiwash_Foam Aero 500ml,N/A,N/A
131101000BMANA0,Readiwash_Foam Aero 200ml,N/A,N/A
131101000BMAPA0,Cutan_Hand Sanitiser Foam,N/A,N/A
1311010A0AAAAAA,Ims_,N/A,N/A
1311010A0AAABAB,Surg_Spt,N/A,N/A
1311010A0AAADAD,Ims_70%,N/A,N/A
1311010A0AAAFAF,Methylated Mineral_Spt,N/A,N/A
1311010A0AAAKAK,Ims/Glycerol_Hand Gel 70%/1%,N/A,N/A
1311010A0BDAAAK,Spirigel_Alcohol Hand Gel,N/A,N/A
1311010I0AAAAAA,Isopropyl Alcohol_,N/A,N/A
1311010I0AAABAB,Isopropyl Alcohol_70%,N/A,N/A
1311010I0AAAFAF,Chlorhex/Isopropyl Alc Acet_Swab 0.5/70%,N/A,N/A
1311010I0BGAAAF,Sterets H_Pre-Inj Swab 70%/0.5% (Drug),N/A,N/A
1311010S0AAADAD,Sod Chlor_Soln 0.9%,N/A,N/A
1311010S0BFAAAI,Sterac_Sod Chlor Irrig 0.9% 150ml,N/A,N/A
1311010U0AAAAAA,Ether Solv_Liq,N/A,N/A
1311010V0BCACAF,Sterac_Ster Water Top Irrig 150ml,N/A,N/A
1311020G0AAAHAH,Chlorhex Acet_Dust Pdr 1%,N/A,N/A
1311020G0BCANAJ,Baxter_Chlorhex Acet Top Irrig 0.02% 1L,N/A,N/A
1311020G0BCAQAS,Baxter_Chlorhex/Cetrimide .015%/.15% 1L,N/A,N/A
1311020G0BCARAK,Baxter_Chlorhex Acet Top Irrig 0.05% .5L,N/A,N/A
1311020G0BCASAM,Baxter_Chlorhex Acet Top Irrig 0.05% 1L,N/A,N/A
1311020G0BCATAI,Baxter_Chlorhex Acet Top Irrig 0.02% .5L,N/A,N/A
1311020G0BEAAAH,Cx_Antis Dust Pdr 1%,N/A,N/A
1311020L0AAA2A2,Chlorhex Glucon/Cetrimide_Liq 0.3%/3%,N/A,N/A
1311020L0AAAEAE,Chlorhex Glucon_Cleansing Lot 0.1%,N/A,N/A
1311020L0AAAFAF,Chlorhex Glucon_Crm 1%,N/A,N/A
1311020L0AAAGAG,Chlorhex Glucon_Soln 0.05% 25ml Sach,N/A,N/A
1311020L0AAAHAH,Chlorhex Glucon_Soln 0.05% 100ml Sach,N/A,N/A
1311020L0AAAIAI,Chlorhex Glucon_Soln 4%,N/A,N/A
